,Children,Age,Income,Outage_sec_perweek,Yearly_equip_failure,Tenure,MonthlyCharge,Bandwidth_GB_Year,Timely_Response,Timely_Fixes,Timely_Replacements,Reliability,Options,Respectful_Response,Courteous_Exchange,Active_Listening,Education_Associate_Degree,Education_Bachelor_Degree,Education_Doctorate_Degree,Education_GED_or_Alternative_Credential,Education_Master_Degree,Education_No_Schooling_Completed,Education_Nursery_School_to_8th_Grade,Education_Professional_School_Degree,Education_Regular_High_School_Diploma,Education_Some_College__1_or_More_Years__No_Degree,Education_Some_College__Less_than_1_Year,Employment_Part_Time,Employment_Retired,Employment_Student,Employment_Unemployed,Marital_Married,Marital_Never_Married,Marital_Separated,Marital_Widowed,Gender_Male,Gender_Prefer_not_to_answer,Churn_Yes,Techie_Yes,Contract_One_year,Contract_Two_Year,Port_modem_Yes,Tablet_Yes,InternetService_Fiber_Optic,InternetService_None,Phone_Yes,Multiple_Yes,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,PaperlessBilling_Yes,PaymentMethod_Credit_Card__auto,PaymentMethod_Electronic_Check,PaymentMethod_Mailed_Check
7731,1.0,30.0,20108.49,10.88654,0,46.98814,147.188,4089.2,5,4,5,3,3,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1
7737,0.0,39.0,17571.8,7.525975,1,54.67568,200.9901,5467.571,3,3,4,4,2,4,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0
7739,7.0,84.0,68825.55,7.552908,0,63.07329,160.9989,5608.64,2,3,3,4,4,4,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,1,0
7746,1.0,42.0,11287.26,5.417461,1,70.1175,230.3977,6349.14,4,3,4,4,3,5,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0
7749,3.0,37.0,22588.94,11.79112,0,57.22556,151.8061,5073.836,3,3,3,3,4,3,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0
7755,0.0,40.0,31402.9,8.410247,0,58.30226,150.2853,5144.346,3,4,3,3,4,3,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0
7760,2.0,52.0,33004.61,12.4718,0,62.17828,104.8639,5314.542,6,5,6,4,3,4,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
7764,1.0,45.0,28431.85,8.659826,0,67.78586,104.2103,5766.181,4,4,4,3,3,3,5,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0
7771,3.0,40.0,45203.76,14.88412,0,71.98828,162.095,6304.569,5,4,5,3,3,5,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0
7772,0.0,36.0,35138.0,8.592938,0,61.70653,138.3764,5351.254,2,3,1,4,3,3,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1
7776,4.0,32.0,19360.56,8.780638,0,42.73824,201.494,4710.736,4,4,3,4,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1
7779,4.0,42.0,73585.2,12.40734,0,45.6406,210.7628,4810.343,3,4,4,5,2,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0
7781,4.0,44.0,131421.6,9.344196,0,71.26299,183.0115,6716.644,5,5,4,3,5,3,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0
7787,1.0,24.0,12826.8,12.64677,1,66.03197,207.1425,6005.172,3,4,4,2,4,3,4,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
7788,3.0,22.0,34128.52,8.895757,0,38.01787,140.758,3953.161,4,4,5,4,3,3,2,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
7791,1.0,41.0,53710.01,36.40309,1,54.79873,143.6253,4703.454,3,3,4,3,3,3,3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
7797,0.0,67.0,28885.46,40.60133,0,62.83739,145.9345,5744.967,4,4,3,2,3,4,5,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
7799,1.0,73.0,72477.17,13.27969,0,64.54829,152.0786,6075.403,2,3,2,4,2,4,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0
7804,0.0,77.0,149891.1,13.1439,0,56.51219,263.5019,5203.297,4,4,3,2,5,3,3,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0
7812,3.0,28.0,86463.61,7.241907,1,61.91437,146.6156,5392.876,4,3,3,3,4,3,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
7813,1.0,43.0,33465.9,12.50224,0,71.78213,160.8258,6339.798,4,4,3,4,5,4,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,1,0,1,0,1,0
7824,2.0,25.0,22427.56,6.897901,1,58.50824,150.3129,5214.116,4,4,2,5,4,4,4,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
7833,0.0,87.0,50722.81,15.83645,0,71.5701,187.5819,6328.049,6,5,5,4,3,4,5,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0
7835,1.0,72.0,34995.55,13.70454,2,58.12044,240.7266,5292.783,6,3,4,2,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0
7842,2.0,63.0,15263.96,11.56641,0,71.74549,147.8783,6122.64,3,2,5,4,4,3,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0
7848,0.0,32.0,49486.67,1.44691,0,66.81622,233.6968,6551.623,4,4,4,4,4,3,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0
7852,1.0,62.0,76812.26,11.15216,2,65.64436,105.6964,5455.249,4,4,3,4,2,3,5,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0
7853,0.0,58.0,8091.47,12.86682,1,61.91633,94.87384,5531.341,4,4,4,3,3,4,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0
7854,2.0,43.0,42589.53,6.961922,0,58.97078,199.3033,5510.362,2,2,3,4,4,4,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,1,0,1,0
7858,3.0,29.0,28282.29,6.850755,1,49.86477,242.035,4798.189,2,1,2,3,4,1,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0
7861,3.0,21.0,43915.04,11.10716,0,57.55841,179.9323,5130.86,3,3,3,4,3,5,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1
7862,1.0,69.0,24650.65,6.765224,1,65.26459,223.4561,6280.797,5,5,5,3,3,5,5,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0
7864,4.0,22.0,73611.46,11.64565,0,69.05044,105.5827,6064.18,4,2,3,5,3,4,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
7866,1.0,73.0,6034.69,10.44189,0,70.33871,124.6002,5718.684,3,3,2,2,4,3,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
7868,3.0,37.0,61425.51,11.9957,0,36.88134,232.2968,4180.404,5,4,4,3,3,5,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0
7869,1.0,81.0,28379.08,12.05573,0,58.42671,181.5887,5018.922,3,4,3,2,3,3,3,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0
7874,1.0,31.0,25263.19,9.382533,2,55.10455,261.0646,5274.081,1,1,3,1,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0
7881,3.0,68.0,112837.8,6.656712,1,70.50302,135.7871,6057.265,3,2,3,4,3,3,3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0
7888,0.0,41.0,28238.85,8.256907,1,62.55541,148.7728,5812.467,4,2,2,3,4,1,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
7893,0.0,41.0,9789.41,10.3875,0,55.58159,123.1679,4665.935,2,4,3,4,2,2,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
7900,1.0,89.0,54872.48,12.67359,0,54.53013,153.4249,4745.854,3,4,3,2,4,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0
7901,0.0,57.0,65558.44,6.592069,0,40.32467,181.5095,3629.658,3,3,2,4,4,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0
7910,0.0,67.0,43750.86,9.717672,1,52.36016,152.4984,4505.464,3,5,4,3,4,4,4,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1
7912,4.0,51.0,44318.03,11.525,0,49.88118,125.7997,4361.159,2,3,1,4,4,4,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0
7913,2.0,32.0,38806.49,7.797957,1,51.39351,162.5906,4668.189,3,2,3,3,4,2,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0
7914,3.0,81.0,16134.75,8.965747,1,64.33331,159.256,5656.694,6,5,5,4,3,5,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1
7920,0.0,28.0,34629.11,14.02105,0,50.84495,148.9323,4495.26,4,4,4,3,3,4,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0
7921,3.0,30.0,18998.58,13.16703,0,63.87305,160.48,5633.418,3,4,4,3,5,3,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1
7924,1.0,56.0,11397.14,7.49471,0,48.79391,139.6205,4663.083,3,3,3,2,4,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1
7926,1.0,52.0,64756.4,9.945328,0,70.24032,144.529,5847.101,4,3,3,3,2,3,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0
7929,1.0,72.0,17974.85,10.18093,0,48.36469,131.1889,4565.513,4,4,4,3,4,4,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1
7931,1.0,70.0,27246.52,8.269496,1,65.51344,207.547,5850.928,3,4,4,1,5,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0
7936,4.0,62.0,23498.57,5.94696,1,58.50038,195.3093,5264.753,5,6,5,2,5,5,4,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,1,1,0,1,0
7947,0.0,68.0,43854.96,12.45882,2,70.14056,222.2476,6662.598,4,5,4,3,5,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0
7952,10.0,36.0,15625.8,34.83255,1,58.17786,189.9029,5515.361,4,5,5,4,4,2,5,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,1,0
7954,0.0,77.0,57201.64,11.49228,0,68.9214,182.1946,5785.961,3,3,4,5,3,2,3,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1
7957,2.0,85.0,64849.52,6.175191,1,55.57772,137.0234,4749.988,4,4,4,5,2,4,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1
7967,2.0,62.0,47333.98,37.87861,0,71.12765,194.0704,6674.831,3,4,4,3,4,5,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0
7971,4.0,68.0,17235.3,7.971776,1,51.35655,231.1405,4819.018,4,4,5,3,4,2,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0
7974,0.0,59.0,63841.07,12.52231,1,46.68593,193.4461,4200.227,3,3,4,4,3,4,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1
7977,3.0,68.0,35053.31,9.797865,0,67.71293,141.3309,5983.811,3,4,5,3,6,2,2,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0
7981,0.0,75.0,31570.14,7.668496,0,51.38074,106.5965,4616.664,3,3,3,3,4,4,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
7983,1.0,56.0,42369.14,11.15986,1,52.95931,160.9549,4666.096,3,2,3,3,4,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0
7985,4.0,30.0,28791.24,13.49558,0,46.076,92.3243,4044.807,3,3,1,3,5,2,2,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
7986,1.0,83.0,63881.41,8.493155,0,70.45268,115.1502,6273.6,4,5,4,4,4,5,5,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0
7989,3.0,84.0,15763.55,8.766314,0,68.04513,133.5818,5645.924,3,4,4,4,3,5,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0
7990,5.0,80.0,47832.37,7.839925,0,51.19372,95.06088,4734.547,4,4,3,4,4,3,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0
8003,3.0,41.0,21874.98,13.2029,0,63.25715,210.2721,6286.672,4,4,4,3,3,3,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1
8013,4.0,23.0,66612.08,6.013356,0,46.38121,107.2774,4278.637,3,3,4,3,4,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1
8019,0.0,48.0,83831.61,6.659909,0,58.3401,173.0396,5172.423,2,2,3,3,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0
8027,3.0,76.0,83600.69,12.81144,0,57.67058,182.0783,5034.929,3,3,2,3,3,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1
8038,4.0,49.0,10937.24,16.28833,1,60.15609,152.239,5368.229,2,2,2,4,4,2,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0
8057,0.0,75.0,75249.62,13.11331,1,44.79567,107.9495,4157.92,4,3,3,4,3,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0
8065,0.0,63.0,20189.82,8.938351,0,52.15024,200.7012,4899.562,4,6,5,4,2,5,5,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0
8072,0.0,58.0,15635.34,14.24343,0,63.36271,187.2223,6078.982,4,4,5,5,2,3,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0
8075,3.0,52.0,13933.32,38.18897,1,60.57969,187.3999,5228.607,3,2,3,5,3,2,4,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0
8078,5.0,51.0,13269.12,12.37637,2,58.73351,148.7425,5625.889,3,5,3,3,5,4,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1
8087,4.0,50.0,45042.86,12.05538,0,60.14219,166.4682,5526.133,3,3,2,4,4,2,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0
8106,0.0,71.0,13824.18,9.231119,0,67.69161,195.0498,5947.502,3,2,3,3,3,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,1,0
8109,7.0,24.0,19228.8,13.70615,1,69.0717,161.833,6286.519,4,3,4,3,2,4,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0
8119,1.0,22.0,16804.27,9.864154,0,58.08952,138.8192,5073.712,4,4,4,2,6,5,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
8136,2.0,31.0,44622.42,6.208627,1,63.48369,150.0607,5677.324,3,2,5,5,4,5,6,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0
8138,0.0,30.0,117867.2,12.28756,1,71.48941,136.7867,6233.661,3,3,3,2,4,3,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0
8145,0.0,27.0,43778.76,7.695422,1,54.55457,162.3875,4826.357,3,2,3,4,4,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0
8147,4.0,45.0,51257.19,7.742258,0,43.51853,80.50765,3783.215,3,3,2,5,3,4,3,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0
8154,1.0,69.0,21963.27,3.450148,1,65.66053,200.8677,6294.453,2,4,3,2,4,3,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,0,0
8155,1.0,89.0,22049.22,8.902765,2,69.59174,205.5203,6013.828,4,5,5,3,4,4,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0
8160,0.0,32.0,6636.93,9.299329,0,57.66137,184.2463,5118.062,4,3,4,3,5,4,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1
8171,5.0,86.0,85549.31,8.788532,0,40.73541,154.2227,4123.921,3,4,5,4,2,3,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1
8174,3.0,34.0,46502.45,38.4301,0,69.70038,272.272,6534.96,2,3,4,3,1,5,6,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0
8180,0.0,70.0,78356.31,0.9158456,1,63.60495,202.5405,5588.562,4,3,4,3,3,5,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0
8184,3.0,49.0,25777.72,12.76331,0,67.63205,203.0303,6711.014,1,2,2,4,3,2,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1
8186,0.0,75.0,19565.53,7.142673,0,55.09556,125.5368,4717.831,3,2,4,3,4,3,3,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0
8191,3.0,84.0,36752.22,0.8525204,0,56.56411,125.7106,4771.553,5,5,6,3,4,3,5,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
8197,0.0,24.0,26774.77,9.518463,0,68.03889,145.7518,5727.737,4,5,4,3,3,5,6,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0
8198,4.0,34.0,38674.95,6.860338,0,62.71338,168.2744,5645.735,5,5,5,4,4,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
8204,1.0,53.0,26921.3,8.633109,1,55.15311,221.4346,5553.583,4,4,1,4,2,4,5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0
8206,1.0,32.0,20550.44,15.63845,1,68.69369,210.621,6397.462,3,3,3,4,4,4,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,1,1,0,1,0
